timestamp(ms),DPTH.Depth,DPTH.Lng,DPTH.Lat
686728.372,2.1639997959136963,-807314068,353041145
686828.372,2.1679999828338623,-807314069,353041146
686928.372,2.177999973297119,-807314071,353041148
687028.372,2.178999900817871,-807314072,353041149
687128.372,2.181999921798706,-807314074,353041150
687228.372,2.1989998817443848,-807314075,353041152
687328.372,2.190000057220459,-807314077,353041153
687428.372,2.191999912261963,-807314079,353041155
687528.372,2.183000087738037,-807314081,353041156
687628.372,2.1579999923706055,-807314082,353041158
687728.372,2.1619999408721924,-807314084,353041160
687828.372,2.169999837875366,-807314087,353041163
687928.372,2.174999952316284,-807314089,353041165
688028.372,2.183000087738037,-807314091,353041167
688128.372,2.176999807357788,-807314093,353041169
688228.372,2.181999921798706,-807314096,353041172
688328.372,2.174999952316284,-807314098,353041173
688428.372,2.200000047683716,-807314100,353041176
688528.372,2.2019999027252197,-807314102,353041178
688628.372,2.197999954223633,-807314104,353041181
688728.372,2.196000099182129,-807314106,353041183
688828.372,2.1760001182556152,-807314108,353041185
688928.372,2.171999931335449,-807314110,353041188
689028.372,2.180999994277954,-807314112,353041190
689128.372,2.197000026702881,-807314116,353041195
689228.372,2.187999963760376,-807314117,353041197
689328.372,2.187999963760376,-807314117,353041197
689428.372,2.2070000171661377,-807314120,353041200
689528.372,2.1660001277923584,-807314120,353041201
689628.372,2.2170000076293945,-807314120,353041201
689728.372,2.2289998531341553,-807314120,353041200
689828.372,2.243000030517578,-807314119,353041198
689928.372,2.244999885559082,-807314118,353041196
690028.372,2.25600004196167,-807314117,353041194
690128.372,2.256999969482422,-807314116,353041192
690228.372,2.2699999809265137,-807314115,353041189
690328.372,2.2689998149871826,-807314113,353041186
690428.372,2.2769999504089355,-807314110,353041181
690528.372,2.2769999504089355,-807314110,353041181
690628.372,2.2739999294281006,-807314107,353041176
690728.372,2.2879998683929443,-807314105,353041173
690828.372,2.2829999923706055,-807314103,353041170
690928.372,2.2869999408721924,-807314101,353041167
691028.372,2.2860000133514404,-807314098,353041163
691128.372,2.294999837875366,-807314096,353041159
691228.372,2.298999786376953,-807314094,353041155
691328.372,2.298999786376953,-807314091,353041151
691428.372,2.2980000972747803,-807314088,353041147
691528.372,2.298999786376953,-807314085,353041143
691628.372,2.2980000972747803,-807314082,353041138
691728.372,2.2929999828338623,-807314078,353041132
691828.372,2.296999931335449,-807314072,353041120
691928.372,2.3010001182556152,-807314069,353041112
692028.372,2.2910001277923584,-807314066,353041106
692128.372,2.296999931335449,-807314062,353041098
692228.372,2.316999912261963,-807314060,353041092
692328.372,2.321000099182129,-807314057,353041084
692428.372,2.3310000896453857,-807314055,353041075
692528.372,2.3450000286102295,-807314052,353041069
692628.372,2.3480000495910645,-807314049,353041061
692728.372,2.3529999256134033,-807314047,353041053
692828.372,2.3580000400543213,-807314044,353041046
692928.372,2.369999885559082,-807314042,353041038
693028.372,2.38100004196167,-807314039,353041031
693128.372,2.3980000019073486,-807314035,353041016
693228.372,2.4119999408721924,-807314032,353041008
693328.372,2.4210000038146973,-807314030,353041002
693428.372,2.430999994277954,-807314027,353040994
693528.372,2.443000078201294,-807314024,353040986
693628.372,2.4589998722076416,-807314022,353040980
693728.372,2.4819998741149902,-807314020,353040972
693828.372,2.496000051498413,-807314017,353040963
693928.372,2.506999969482422,-807314015,353040957
694028.372,2.5260000228881836,-807314013,353040949
694128.372,2.5369999408721924,-807314010,353040941
694228.372,2.554999828338623,-807314008,353040934
694328.372,2.565999984741211,-807314006,353040926
694428.372,2.5779998302459717,-807314003,353040918
694528.372,2.6010000705718994,-807313998,353040904
694628.372,2.615999937057495,-807313996,353040896
694728.372,2.615999937057495,-807313996,353040896
694828.372,2.6419999599456787,-807313991,353040881
694928.372,2.6510000228881836,-807313988,353040873
695028.372,2.667999744415283,-807313986,353040867
695128.372,2.680999994277954,-807313983,353040859
695228.372,2.693999767303467,-807313980,353040851
695328.372,2.7079997062683105,-807313978,353040845
695428.372,2.7139999866485596,-807313975,353040838
695528.372,2.7189998626708984,-807313971,353040830
695628.372,2.7209999561309814,-807313968,353040823
695728.372,2.7320001125335693,-807313965,353040815
695828.372,2.740000009536743,-807313962,353040808
695928.372,2.7669999599456787,-807313957,353040794
696028.372,2.7720000743865967,-807313954,353040785
696128.372,2.7779998779296875,-807313951,353040777
696228.372,2.7970001697540283,-807313949,353040771
696328.372,2.807000160217285,-807313946,353040763
696428.372,2.817000150680542,-807313943,353040755
696528.372,2.827000141143799,-807313940,353040749
696628.372,2.8450000286102295,-807313937,353040741
696728.372,2.8519999980926514,-807313934,353040733
696828.372,2.857999801635742,-807313931,353040726
696928.372,2.86299991607666,-807313929,353040718
697028.372,2.873999834060669,-807313926,353040710
697128.372,2.877999782562256,-807313923,353040704
697228.372,2.88700008392334,-807313920,353040696
697328.372,2.9010000228881836,-807313917,353040687
697428.372,2.9159998893737793,-807313911,353040672
697528.372,2.9210000038146973,-807313908,353040664
697628.372,2.93399977684021,-807313905,353040656
697728.372,2.928999900817871,-807313902,353040649
697828.372,2.932999849319458,-807313899,353040641
697928.372,2.936000108718872,-807313895,353040632
698028.372,2.943999767303467,-807313892,353040626
698128.372,2.938999891281128,-807313889,353040618
698228.372,2.942999839782715,-807313886,353040609
698328.372,2.9539997577667236,-807313883,353040602
698428.372,2.9560000896453857,-807313880,353040594
698528.372,2.9539997577667236,-807313876,353040585
698628.372,2.9579997062683105,-807313874,353040578
698728.372,2.9609999656677246,-807313871,353040570
698828.372,2.9649999141693115,-807313868,353040561
698928.372,2.9689998626708984,-807313864,353040553
699028.372,2.9860000610351562,-807313858,353040537
699128.372,2.998999834060669,-807313855,353040529
699228.372,3,-807313852,353040522
699328.372,3.009999990463257,-807313849,353040514
699428.372,3.0160000324249268,-807313846,353040505
699528.372,3.0139999389648438,-807313844,353040499
699628.372,3.0179998874664307,-807313840,353040490
699728.372,3.0229997634887695,-807313837,353040481
699828.372,3.0279998779296875,-807313834,353040473
699928.372,3.0299999713897705,-807313832,353040466
700028.372,3.0360000133514404,-807313829,353040458
700128.372,3.0389997959136963,-807313826,353040449
700228.372,3.0339999198913574,-807313823,353040443
700328.372,3.0399999618530273,-807313820,353040434
700428.372,3.042999744415283,-807313817,353040425
700528.372,3.0439999103546143,-807313814,353040417
700628.372,3.053999900817871,-807313808,353040402
700728.372,3.062999725341797,-807313805,353040393
700828.372,3.062999725341797,-807313803,353040386
700928.372,3.063999891281128,-807313800,353040378
701028.372,3.061000108718872,-807313797,353040369
701128.372,3.072000026702881,-807313794,353040362
701228.372,3.072000026702881,-807313792,353040354
701328.372,3.075000047683716,-807313789,353040346
701428.372,3.075000047683716,-807313786,353040338
701528.372,3.0779998302459717,-807313783,353040331
701628.372,3.0859999656677246,-807313780,353040323
701728.372,3.0950000286102295,-807313777,353040314
701828.372,3.0970001220703125,-807313774,353040307
701928.372,3.1029999256134033,-807313772,353040299
702028.372,3.107999801635742,-807313769,353040291
702128.372,3.115999937057495,-807313766,353040283
702228.372,3.129999876022339,-807313761,353040268
702328.372,3.133999824523926,-807313758,353040259
702428.372,3.13700008392334,-807313755,353040251
702528.372,3.13700008392334,-807313755,353040251
702628.372,3.1499998569488525,-807313750,353040237
702728.372,3.1570000648498535,-807313747,353040229
702828.372,3.1639997959136963,-807313745,353040222
702928.372,3.1649999618530273,-807313742,353040214
703028.372,3.1659998893737793,-807313739,353040205
703128.372,3.1689999103546143,-807313736,353040197
703228.372,3.179999828338623,-807313733,353040191
703328.372,3.186000108718872,-807313730,353040182
703428.372,3.192000150680542,-807313727,353040174
703528.372,3.2009999752044678,-807313724,353040166
703628.372,3.2039997577667236,-807313722,353040159
703728.372,3.227999687194824,-807313719,353040150
703828.372,3.253999948501587,-807313716,353040142
703928.372,3.2720000743865967,-807313713,353040133
704028.372,3.2839999198913574,-807313707,353040118
704128.372,3.2809998989105225,-807313704,353040110
704228.372,3.2699999809265137,-807313701,353040101
704328.372,3.2820000648498535,-807313698,353040094
704428.372,3.2829997539520264,-807313695,353040086
704528.372,3.2820000648498535,-807313692,353040078
704628.372,3.2809998989105225,-807313689,353040069
704728.372,3.2820000648498535,-807313686,353040063
704828.372,3.2899999618530273,-807313684,353040054
704928.372,3.300999879837036,-807313681,353040046
705028.372,3.307000160217285,-807313677,353040037
705128.372,3.305999994277954,-807313675,353040031
705228.372,3.327000141143799,-807313672,353040022
705328.372,3.3350000381469727,-807313669,353040013
705428.372,3.3389997482299805,-807313666,353040005
705528.372,3.3459999561309814,-807313664,353039998
705628.372,3.3459999561309814,-807313661,353039989
705728.372,3.3339998722076416,-807313659,353039981
705828.372,3.3299999237060547,-807313656,353039972
705928.372,3.3420000076293945,-807313651,353039957
706028.372,3.3479998111724854,-807313648,353039948
706128.372,3.3559999465942383,-807313646,353039941
706228.372,3.367000102996826,-807313643,353039933
706328.372,3.372999906539917,-807313640,353039925
706428.372,3.38100004196167,-807313638,353039917
706528.372,3.3899998664855957,-807313635,353039908
706628.372,3.3989999294281006,-807313633,353039901
706728.372,3.4039998054504395,-807313630,353039893
706828.372,3.4129998683929443,-807313628,353039884
706928.372,3.421999931335449,-807313625,353039875
707028.372,3.435999870300293,-807313623,353039868
707128.372,3.4489998817443848,-807313620,353039860
707228.372,3.452000141143799,-807313617,353039852
707328.372,3.4739999771118164,-807313614,353039843
707428.372,3.4789998531341553,-807313611,353039837
707528.372,3.488999843597412,-807313608,353039828
707628.372,3.492000102996826,-807313604,353039820
707728.372,3.500999927520752,-807313601,353039812
707828.372,3.5179998874664307,-807313595,353039797
707928.372,3.5299999713897705,-807313592,353039788
708028.372,3.5349998474121094,-807313588,353039780
708128.372,3.5339999198913574,-807313585,353039771
708228.372,3.544999837875366,-807313583,353039764
708328.372,3.548999786376953,-807313580,353039756
708428.372,3.557000160217285,-807313577,353039747
708528.372,3.562000036239624,-807313573,353039738
708628.372,3.567999839782715,-807313570,353039729
708728.372,3.5789997577667236,-807313568,353039722
708828.372,3.5929996967315674,-807313565,353039713
708928.372,3.5979998111724854,-807313561,353039705
709028.372,3.5989999771118164,-807313558,353039696
709128.372,3.607999801635742,-807313556,353039690
709228.372,3.6050000190734863,-807313553,353039681
709328.372,3.617000102996826,-807313549,353039673
709428.372,3.621000051498413,-807313546,353039664
709528.372,3.6379997730255127,-807313543,353039658
709628.372,3.6470000743865967,-807313540,353039649
709728.372,3.6579997539520264,-807313536,353039641
709828.372,3.6659998893737793,-807313533,353039633
709928.372,3.672999858856201,-807313530,353039624
710028.372,3.688999891281128,-807313524,353039609
710128.372,3.67799973487854,-807313521,353039600
710228.372,3.680999994277954,-807313518,353039592
710328.372,3.7060000896453857,-807313515,353039583
710428.372,3.7170000076293945,-807313513,353039576
710528.372,3.7209999561309814,-807313510,353039567
710628.372,3.7269999980926514,-807313507,353039559
710728.372,3.750999927520752,-807313504,353039550
710828.372,3.7679998874664307,-807313501,353039541
710928.372,3.759999990463257,-807313499,353039535
711028.372,3.7320001125335693,-807313496,353039526
711128.372,3.7229998111724854,-807313493,353039517
711228.372,3.7309999465942383,-807313491,353039508
711328.372,3.7339999675750732,-807313488,353039500
711428.372,3.7289998531341553,-807313485,353039493
711528.372,3.7249999046325684,-807313482,353039484
711628.372,3.7139997482299805,-807313479,353039475
711728.372,3.7079997062683105,-807313476,353039466
711828.372,3.7049999237060547,-807313473,353039457
711928.372,3.7070000171661377,-807313470,353039448
712028.372,3.7039997577667236,-807313467,353039441
712128.372,3.7229998111724854,-807313464,353039433
712228.372,3.757999897003174,-807313461,353039424
712328.372,3.7239997386932373,-807313459,353039415
712428.372,3.7249999046325684,-807313456,353039406
712528.372,3.7260000705718994,-807313451,353039390
712628.372,3.736999988555908,-807313448,353039381
712728.372,3.7300000190734863,-807313445,353039372
712828.372,3.740000009536743,-807313442,353039364
712928.372,3.74399995803833,-807313439,353039355
713028.372,3.753999948501587,-807313436,353039348
713128.372,3.752000093460083,-807313433,353039339
713228.372,3.757999897003174,-807313430,353039331
713328.372,3.7660000324249268,-807313427,353039322
713428.372,3.7699999809265137,-807313424,353039313
713528.372,3.7789998054504395,-807313421,353039306
713628.372,3.7879998683929443,-807313418,353039297
713728.372,3.7889997959136963,-807313415,353039289
713828.372,3.7869999408721924,-807313412,353039280
713928.372,3.7879998683929443,-807313409,353039272
714028.372,3.7839999198913574,-807313405,353039263
714128.372,3.794999837875366,-807313403,353039256
714228.372,3.796999931335449,-807313400,353039247
714328.372,3.7889997959136963,-807313397,353039239
714428.372,3.797999858856201,-807313393,353039231
714528.372,3.804999828338623,-807313390,353039222
714628.372,3.7939999103546143,-807313388,353039216
714728.372,3.7849998474121094,-807313385,353039207
714828.372,3.7799999713897705,-807313382,353039198
714928.372,3.7960000038146973,-807313379,353039190
715028.372,3.7909998893737793,-807313376,353039181
715128.372,3.7769999504089355,-807313370,353039166
715228.372,3.7649998664855957,-807313367,353039157
715328.372,3.758999824523926,-807313365,353039148
715428.372,3.747999906539917,-807313362,353039139
715528.372,3.746000051498413,-807313360,353039132
715628.372,3.736999988555908,-807313358,353039123
715728.372,3.7289998531341553,-807313355,353039114
715828.372,3.7200000286102295,-807313353,353039105
715928.372,3.727999687194824,-807313350,353039096
716028.372,3.7139997482299805,-807313348,353039089
716128.372,3.7009999752044678,-807313346,353039080
716228.372,3.693999767303467,-807313344,353039071
716328.372,3.672999858856201,-807313341,353039063
716428.372,3.6639997959136963,-807313338,353039054
716528.372,3.6610000133514404,-807313336,353039047
716628.372,3.6579997539520264,-807313333,353039039
716728.372,3.6539998054504395,-807313330,353039030
716828.372,3.627000093460083,-807313327,353039022
716928.372,3.631999969482422,-807313324,353039013
717028.372,3.622999906539917,-807313322,353039006
717128.372,3.6050000190734863,-807313319,353038997
717228.372,3.5979998111724854,-807313316,353038988
717328.372,3.5970001220703125,-807313313,353038980
717428.372,3.5889997482299805,-807313310,353038971
717528.372,3.559999942779541,-807313304,353038957
717628.372,3.5460000038146973,-807313300,353038948
717728.372,3.5320000648498535,-807313297,353038940
717828.372,3.51200008392334,-807313295,353038934
717928.372,3.497999906539917,-807313291,353038926
718028.372,3.4860000610351562,-807313288,353038917
718128.372,3.4839999675750732,-807313285,353038909
718228.372,3.4729998111724854,-807313282,353038901
718328.372,3.452000141143799,-807313280,353038894
718428.372,3.434999942779541,-807313277,353038885
718528.372,3.4159998893737793,-807313274,353038877
718628.372,3.3979997634887695,-807313271,353038868
718728.372,3.385999917984009,-807313269,353038861
718828.372,3.3610000610351562,-807313267,353038852
718928.372,3.3470001220703125,-807313264,353038844
719028.372,3.3350000381469727,-807313262,353038837
719128.372,3.3229997158050537,-807313259,353038828
719228.372,3.30299973487854,-807313256,353038820
719328.372,3.2860000133514404,-807313253,353038811
719428.372,3.256999969482422,-807313248,353038795
719528.372,3.246000051498413,-807313245,353038787
719628.372,3.246000051498413,-807313245,353038787
719728.372,3.2179996967315674,-807313240,353038771
719828.372,3.1989998817443848,-807313237,353038763
719928.372,3.188999891281128,-807313234,353038754
720028.372,3.1659998893737793,-807313232,353038747
720128.372,3.1529998779296875,-807313229,353038738
720228.372,3.1379997730255127,-807313226,353038730
720328.372,3.121000051498413,-807313222,353038721
720428.372,3.109999895095825,-807313219,353038715
720528.372,3.0979998111724854,-807313216,353038706
720628.372,3.0829997062683105,-807313213,353038698
720728.372,3.0729997158050537,-807313211,353038691
720828.372,3.061000108718872,-807313208,353038683
720928.372,3.0470001697540283,-807313204,353038674
721028.372,3.0379998683929443,-807313201,353038666
721128.372,3.007999897003174,-807313195,353038651
721228.372,2.996000051498413,-807313192,353038642
721328.372,2.984999895095825,-807313188,353038633
721428.372,2.9689998626708984,-807313185,353038626
721528.372,2.9570000171661377,-807313182,353038618
721628.372,2.942000150680542,-807313178,353038609
721728.372,2.927000045776367,-807313176,353038602
721828.372,2.9149999618530273,-807313172,353038593
721928.372,2.8979997634887695,-807313169,353038585
722028.372,2.882999897003174,-807313166,353038576
722128.372,2.871999979019165,-807313163,353038569
722228.372,2.857999801635742,-807313160,353038560
722328.372,2.8439998626708984,-807313157,353038551
722428.372,2.827000141143799,-807313154,353038544
722528.372,2.813999891281128,-807313151,353038535
722628.372,2.792999744415283,-807313148,353038526
722728.372,2.7769999504089355,-807313144,353038517
722828.372,2.738999843597412,-807313139,353038501
722928.372,2.7339999675750732,-807313136,353038492
723028.372,2.7200000286102295,-807313134,353038485
723128.372,2.7070000171661377,-807313131,353038476
723228.372,2.690000057220459,-807313128,353038468
723328.372,2.673999786376953,-807313126,353038461
723428.372,2.667999744415283,-807313123,353038452
723528.372,2.6529998779296875,-807313120,353038443
723628.372,2.6379997730255127,-807313117,353038436
723728.372,2.629999876022339,-807313115,353038428
723828.372,2.617000102996826,-807313112,353038419
723928.372,2.6019999980926514,-807313110,353038412
724028.372,2.5899999141693115,-807313107,353038403
724128.372,2.5739998817443848,-807313104,353038394
724228.372,2.544999837875366,-807313098,353038377
724328.372,2.5279998779296875,-807313095,353038368
724428.372,2.5189998149871826,-807313093,353038361
724528.372,2.503999948501587,-807313090,353038352
724628.372,2.488999843597412,-807313087,353038343
724728.372,2.4779999256134033,-807313084,353038335
724828.372,2.4579999446868896,-807313081,353038326
724928.372,2.441999912261963,-807313077,353038318
725028.372,2.421999931335449,-807313074,353038311
725128.372,2.4069998264312744,-807313071,353038302
725228.372,2.3919999599456787,-807313068,353038293
725328.372,2.371000051498413,-807313065,353038286
725428.372,2.3539998531341553,-807313061,353038278
725528.372,2.315999984741211,-807313055,353038263
725628.372,2.315999984741211,-807313055,353038263
725728.372,2.2960000038146973,-807313049,353038247
725828.372,2.2779998779296875,-807313046,353038239
725928.372,2.263000011444092,-807313043,353038232
726028.372,2.247999906539917,-807313040,353038223
726128.372,2.240999937057495,-807313037,353038214
726228.372,2.2319998741149902,-807313035,353038207
726328.372,2.2130000591278076,-807313032,353038199
726428.372,2.197999954223633,-807313029,353038192
726528.372,2.187999963760376,-807313026,353038183
726628.372,2.171999931335449,-807313022,353038175
726728.372,2.1439998149871826,-807313016,353038160
726828.372,2.1439998149871826,-807313013,353038151
726928.372,2.128999948501587,-807313010,353038144
727028.372,2.115999937057495,-807313007,353038135
727128.372,2.1019999980926514,-807313005,353038128
727228.372,2.0880000591278076,-807313002,353038119
727328.372,2.0769999027252197,-807312999,353038111
727428.372,2.069000005722046,-807312997,353038104
727528.372,2.049999952316284,-807312994,353038095
727628.372,2.0349998474121094,-807312991,353038088
727728.372,2.0230000019073486,-807312988,353038079
727828.372,2.009999990463257,-807312985,353038070
727928.372,1.9830000400543213,-807312979,353038054
728028.372,1.9689998626708984,-807312976,353038047
728128.372,1.9579999446868896,-807312973,353038038
728228.372,1.9459999799728394,-807312970,353038029
728328.372,1.9339998960494995,-807312967,353038022
728428.372,1.9229999780654907,-807312965,353038013
728528.372,1.9110000133514404,-807312962,353038006
728628.372,1.9010000228881836,-807312959,353037998
728728.372,1.8830000162124634,-807312957,353037991
728828.372,1.8730000257492065,-807312954,353037982
728928.372,1.8630000352859497,-807312951,353037973
729028.372,1.847999930381775,-807312945,353037958
729128.372,1.83899986743927,-807312942,353037951
729228.372,1.8289998769760132,-807312939,353037942
729328.372,1.8219999074935913,-807312936,353037935
729428.372,1.813999891281128,-807312932,353037927
729528.372,1.806999921798706,-807312928,353037919
729628.372,1.8019999265670776,-807312925,353037912
729728.372,1.7949999570846558,-807312921,353037904
729828.372,1.7879999876022339,-807312918,353037897
729928.372,1.7919999361038208,-807312914,353037888
730028.372,1.7899999618530273,-807312911,353037879
730128.372,1.777999997138977,-807312906,353037863
730228.372,1.7719999551773071,-807312903,353037856
730328.372,1.7669999599456787,-807312901,353037847
730428.372,1.7630000114440918,-807312898,353037838
730528.372,1.7610000371932983,-807312896,353037831
730628.372,1.7649999856948853,-807312893,353037822
730728.372,1.7619999647140503,-807312891,353037815
730828.372,1.7580000162124634,-807312889,353037806
730928.372,1.7519999742507935,-807312887,353037799
731028.372,1.7480000257492065,-807312884,353037790
731128.372,1.7480000257492065,-807312878,353037774
731228.372,1.746000051498413,-807312876,353037767
731328.372,1.746999979019165,-807312873,353037759
731428.372,1.74399995803833,-807312870,353037750
731528.372,1.7410000562667847,-807312868,353037743
731628.372,1.7369999885559082,-807312865,353037735
731728.372,1.7289998531341553,-807312862,353037727
731828.372,1.7230000495910645,-807312859,353037719
731928.372,1.7230000495910645,-807312856,353037710
732028.372,1.7179999351501465,-807312852,353037703
732128.372,1.712999939918518,-807312848,353037695
732228.372,1.716999888420105,-807312844,353037688
732328.372,1.7109999656677246,-807312833,353037672
732428.372,1.7049999237060547,-807312828,353037665
732528.372,1.6999999284744263,-807312821,353037657
732628.372,1.6929999589920044,-807312815,353037651
732728.372,1.6869999170303345,-807312806,353037644
732828.372,1.6839998960494995,-807312799,353037639
732928.372,1.6749999523162842,-807312791,353037633
733028.372,1.6669999361038208,-807312784,353037628
733128.372,1.6619999408721924,-807312775,353037623
733228.372,1.653999924659729,-807312766,353037618
733328.372,1.6469999551773071,-807312749,353037611
733428.372,1.6469999551773071,-807312742,353037608
733528.372,1.6410000324249268,-807312732,353037605
733628.372,1.6369999647140503,-807312724,353037602
733728.372,1.6299999952316284,-807312714,353037599
733828.372,1.6319999694824219,-807312704,353037597
733928.372,1.6299999952316284,-807312696,353037594
734028.372,1.6200000047683716,-807312686,353037591
734128.372,1.6150000095367432,-807312678,353037589
734228.372,1.6100000143051147,-807312668,353037585
734328.372,1.6150000095367432,-807312651,353037579
734428.372,1.6180000305175781,-807312644,353037575
734528.372,1.6180000305175781,-807312635,353037572
734628.372,1.6150000095367432,-807312628,353037568
734728.372,1.6119999885559082,-807312619,353037563
734828.372,1.6089998483657837,-807312610,353037558
734928.372,1.6060000658035278,-807312603,353037554
735028.372,1.6039998531341553,-807312593,353037549
735128.372,1.6080000400543213,-807312586,353037544
735228.372,1.6030000448226929,-807312577,353037538
735328.372,1.596000075340271,-807312561,353037528
735428.372,1.596000075340271,-807312554,353037523
735528.372,1.593000054359436,-807312545,353037516
735628.372,1.58899986743927,-807312537,353037510
735728.372,1.5869998931884766,-807312530,353037505
735828.372,1.584999918937683,-807312521,353037499
735928.372,1.5860000848770142,-807312514,353037494
736028.372,1.584999918937683,-807312506,353037488
736128.372,1.5819998979568481,-807312500,353037483
736228.372,1.5789998769760132,-807312492,353037477
736328.372,1.5739998817443848,-807312478,353037468
736428.372,1.5739998817443848,-807312478,353037468
736528.372,1.5729999542236328,-807312464,353037460
736628.372,1.5719999074935913,-807312456,353037456
736728.372,1.5769999027252197,-807312450,353037453
736828.372,1.5789998769760132,-807312443,353037449
736928.372,1.5729999542236328,-807312438,353037446
737028.372,1.5729999542236328,-807312432,353037443
737128.372,1.5699999332427979,-807312428,353037440
737228.372,1.5729999542236328,-807312423,353037437
737328.372,1.5789998769760132,-807312418,353037434
737428.372,1.5809999704360962,-807312414,353037432
737528.372,1.5860000848770142,-807312410,353037428
737628.372,1.5869998931884766,-807312408,353037427
737728.372,1.58899986743927,-807312407,353037426
737828.372,1.58899986743927,-807312407,353037425
737928.372,1.5860000848770142,-807312407,353037425
738028.372,1.58899986743927,-807312407,353037424
738128.372,1.5899999141693115,-807312407,353037424
738228.372,1.593000054359436,-807312407,353037423
738328.372,1.593000054359436,-807312406,353037423
738428.372,1.5969998836517334,-807312406,353037422
738528.372,1.5980000495910645,-807312407,353037421
738628.372,1.5989998579025269,-807312407,353037421
738728.372,1.6060000658035278,-807312408,353037420
738828.372,1.6089998483657837,-807312410,353037420
738928.372,1.6110000610351562,-807312411,353037420
739028.372,1.6100000143051147,-807312413,353037420
739128.372,1.6039998531341553,-807312414,353037419
739228.372,1.6050000190734863,-807312415,353037419
739328.372,1.6050000190734863,-807312415,353037419
739428.372,1.6030000448226929,-807312417,353037419
739528.372,1.6030000448226929,-807312417,353037419
739628.372,1.6030000448226929,-807312419,353037419
739728.372,1.6039998531341553,-807312420,353037418
739828.372,1.6010000705718994,-807312421,353037418
739928.372,1.6050000190734863,-807312422,353037417
740028.372,1.6050000190734863,-807312422,353037417
740128.372,1.6100000143051147,-807312423,353037416
740228.372,1.6119999885559082,-807312424,353037415
740328.372,1.6119999885559082,-807312426,353037415
740428.372,1.6080000400543213,-807312427,353037414
740528.372,1.6069998741149902,-807312430,353037412
740628.372,1.6039998531341553,-807312431,353037412
740728.372,1.6089998483657837,-807312432,353037411
740828.372,1.6089998483657837,-807312434,353037410
740928.372,1.6080000400543213,-807312435,353037409
741028.372,1.6060000658035278,-807312437,353037409
741128.372,1.6069998741149902,-807312439,353037408
741228.372,1.6039998531341553,-807312441,353037407
741328.372,1.6030000448226929,-807312443,353037406
741428.372,1.6019998788833618,-807312446,353037404
741528.372,1.5980000495910645,-807312448,353037403
741628.372,1.59499990940094,-807312450,353037402
741728.372,1.58899986743927,-807312452,353037401
741828.372,1.5839998722076416,-807312454,353037400
741928.372,1.5809999704360962,-807312455,353037399
742028.372,1.5759999752044678,-807312457,353037398
742128.372,1.5769999027252197,-807312459,353037396
742228.372,1.5729999542236328,-807312460,353037395
742328.372,1.5719999074935913,-807312462,353037394
742428.372,1.566999912261963,-807312466,353037391
742528.372,1.559999942779541,-807312467,353037389
742628.372,1.556999921798706,-807312469,353037387
742728.372,1.553999900817871,-807312471,353037385
742828.372,1.5479999780654907,-807312472,353037383
742928.372,1.5479999780654907,-807312473,353037381
743028.372,1.5439999103546143,-807312475,353037379
743128.372,1.5369999408721924,-807312476,353037377
743228.372,1.5299999713897705,-807312477,353037375
743328.372,1.524999976158142,-807312480,353037370
743428.372,1.5199999809265137,-807312481,353037368
743528.372,1.5149999856948853,-807312482,353037366
743628.372,1.5110000371932983,-807312482,353037364
743728.372,1.503000020980835,-807312483,353037362
743828.372,1.4980000257492065,-807312484,353037360
743928.372,1.5,-807312484,353037358
744028.372,1.49399995803833,-807312485,353037356
744128.372,1.4819999933242798,-807312485,353037354
744228.372,1.4739998579025269,-807312485,353037351
744328.372,1.466999888420105,-807312485,353037347
744428.372,1.4579999446868896,-807312485,353037345
744528.372,1.4489998817443848,-807312485,353037343
744628.372,1.4429999589920044,-807312485,353037341
744728.372,1.4339998960494995,-807312485,353037339
744828.372,1.4259999990463257,-807312485,353037338
744928.372,1.4229999780654907,-807312485,353037337
745028.372,1.4179999828338623,-807312485,353037337
745128.372,1.4119999408721924,-807312485,353037338
745228.372,1.4229999780654907,-807312486,353037342
745328.372,1.4189999103546143,-807312487,353037344
745428.372,1.4160000085830688,-807312488,353037347
745528.372,1.4119999408721924,-807312488,353037348
745628.372,1.4089999198913574,-807312489,353037351
745728.372,1.3980000019073486,-807312490,353037353
745828.372,1.3969999551773071,-807312490,353037356
745928.372,1.3969999551773071,-807312491,353037358
746028.372,1.4010000228881836,-807312491,353037361
746128.372,1.4010000228881836,-807312493,353037369
746228.372,1.4049999713897705,-807312493,353037372
746328.372,1.4089999198913574,-807312494,353037377
746428.372,1.4139999151229858,-807312495,353037381
746528.372,1.4179999828338623,-807312496,353037387
746628.372,1.4219999313354492,-807312497,353037391
746728.372,1.4329999685287476,-807312498,353037397
746828.372,1.4369999170303345,-807312499,353037402
746928.372,1.4399999380111694,-807312500,353037409
747028.372,1.4469999074935913,-807312503,353037422
747128.372,1.4529999494552612,-807312505,353037428
747228.372,1.4760000705718994,-807312506,353037436
747328.372,1.4830000400543213,-807312507,353037443
747428.372,1.4889999628067017,-807312509,353037452
747528.372,1.496000051498413,-807312510,353037460
747628.372,1.503000020980835,-807312512,353037469
747728.372,1.5089999437332153,-807312513,353037477
747828.372,1.5130000114440918,-807312515,353037486
747928.372,1.5269999504089355,-807312518,353037501
748028.372,1.5419999361038208,-807312519,353037509
748128.372,1.5489999055862427,-807312521,353037518
748228.372,1.5689998865127563,-807312522,353037527
748328.372,1.5769999027252197,-807312524,353037534
